
Promedio1,Promedio2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,Viudo,UnionLibre,NumGrado,Edad,Hombre,Mujer,Bajo,Intermedio,Notable,Alto
42.636,42.182,39.909,41.455,41.546,5,7,7,7,1,1 ,2,1,0,0,0,0,0,1,0,0,7,11,0,1,0,0,0,1
33.800,35.900,37.200,30.100,34.400,14,12,8,23,12,1 ,2,0,0,1,0,1,0,0,0,0,5,11,1,0,0,1,0,0
37.600,38.700,38.800,39.000,38.700,19,16,10,13,14,1 ,2,0,0,1,0,1,0,0,0,0,2,7,1,0,0,0,1,0
45.600,45.600,47.400,46.200,46.200,1,1,1,1,1,1 ,2,0,0,1,0,1,0,0,0,0,6,12,1,0,0,0,0,1
47.600,46.200,40.800,40.100,44.000,6,4,26,24,16,1 ,2,0,0,1,0,0,0,0,0,1,2,7,1,0,0,0,0,1
34.300,33.300,33.800,36.800,34.600,21,27,22,13,24,3 ,2,0,0,1,0,1,0,0,0,0,3,10,1,0,0,1,0,0
41.400,43.600,44.100,43.700,43.300,10,6,6,7,7,0 ,2,1,0,0,0,0,0,1,0,0,3,8,0,1,0,0,0,1
41.400,43.600,44.100,43.700,43.300,10,6,6,7,7,0 ,2,1,0,0,0,0,0,1,0,0,4,8,0,1,0,0,0,1
43.200,42.100,42.400,45.100,43.400,4,7,8,3,5,1 ,2,1,0,0,0,0,1,0,0,0,3,9,0,1,0,0,0,1
37.100,38.000,37.900,40.000,38.400,8,3,4,4,5,1 ,2,0,0,1,0,1,0,0,0,0,5,11,0,1,0,0,1,0
43.364,41.455,43.545,43.273,43.000,14,14,10,14,13,2 ,2,0,0,1,0,0,0,0,0,1,3,8,1,0,0,0,0,1
39.000,42.000,34.909,38.636,38.636,14,7,16,10,1,2 ,2,0,0,1,0,0,0,0,0,1,7,15,0,1,0,0,1,0
37.000,37.000,37.500,38.600,37.700,17,18,16,16,17,2 ,2,0,0,1,0,0,0,0,0,1,4,10,0,1,0,0,1,0
34.000,36.300,37.800,35.800,36.000,22,18,16,19,17,1 ,2,0,0,1,0,0,0,0,0,1,6,13,1,0,0,0,1,0
26.727,29.091,27.333,27.909,27.909,28,25,26,1,28,1 ,2,0,0,1,0,0,0,0,0,1,8,16,1,0,1,0,0,0
42.200,41.900,44.600,43.100,43.100,7,9,3,5,5,0 ,2,1,0,0,0,0,0,1,0,0,2,7,0,1,0,0,0,1
41.273,38.273,38.545,39.455,39.387,2,7,8,6,0,0 ,2,1,0,0,0,0,0,1,0,0,7,12,0,1,0,0,1,0
32.091,34.545,33.000,33.818,33.455,19,16,18,16,15,2 ,2,0,0,1,0,1,0,0,0,0,7,13,1,0,0,1,0,0
40.200,37.900,37.000,36.100,37.800,9,15,15,13,13,2 ,2,1,0,0,0,0,0,0,0,1,6,11,1,0,0,0,1,0
32.900,32.500,35.000,31.000,32.900,25,21,14,20,22,1 ,2,1,0,0,0,0,1,0,0,0,5,10,0,1,0,1,0,0
37.167,38.917,39.583,37.583,38.583,9,5,2,7,5,2 ,2,0,0,1,0,1,0,0,0,0,9,14,1,0,0,0,1,0
37.200,38.100,34.200,39.000,37.100,17,12,20,12,18,0 ,2,0,0,1,0,0,0,0,0,1,6,11,1,0,0,0,1,0
34.727,32.545,28.182,35.273,32.818,22,25,26,17,24,0 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,1,0,0
44.750,45.083,43.500,43.417,44.333,1,2,3,2,2,2 ,2,0,0,1,0,0,0,1,0,0,9,13,1,0,0,0,0,1
40.800,39.000,43.100,44.600,42.100,3,6,1,1,1,2 ,2,0,0,1,0,0,0,1,0,0,6,10,1,0,0,0,0,1
44.091,43.455,43.182,42.909,43.545,1,1,1,2,1,2 ,2,0,0,1,0,0,0,1,0,0,7,11,1,0,0,0,0,1
45.800,45.100,44.700,42.900,44.800,1,1,2,2,1,3 ,2,0,0,1,0,0,0,0,0,1,5,10,0,1,0,0,0,1
43.900,44.400,44.200,45.400,44.700,2,3,2,2,2,3 ,2,0,0,1,0,0,0,0,0,1,5,11,0,1,0,0,0,1
43.900,44.400,44.200,45.400,44.700,2,3,2,2,2,3 ,2,0,0,1,0,0,0,0,0,1,6,11,0,1,0,0,0,1
32.000,24.600,19.300,25.400,25.325,23,31,31,32,1,2 ,2,0,0,1,0,0,0,0,0,1,5,11,1,0,1,0,0,0
33.400,31.500,34.200,28.100,32.100,16,23,17,29,23,2 ,2,0,0,1,0,0,0,0,0,1,4,10,1,0,0,1,0,0
37.500,36.400,39.200,39.700,38.400,17,18,12,10,15,3 ,2,0,0,1,0,0,0,0,0,1,3,7,1,0,0,0,1,0
40.818,42.909,.000,42.182,31.477,6,6,1,6,0,3 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,1,0,0
35.100,34.700,32.400,38.000,35.100,25,22,26,21,23,0 ,2,0,0,1,0,0,0,0,0,1,3,7,0,1,0,0,1,0
42.100,36.400,43.900,43.600,41.600,10,20,8,12,12,3 ,2,0,0,1,0,1,0,0,0,0,2,7,0,1,0,0,0,1
41.818,41.636,43.818,45.091,43.273,11,7,5,2,4,3 ,2,0,0,1,0,1,0,0,0,0,3,8,0,1,0,0,0,1
39.700,42.000,43.400,44.000,42.400,9,6,1,3,5,3 ,2,0,0,1,0,1,0,0,0,0,4,9,0,1,0,0,0,1
39.300,39.700,40.300,33.200,38.300,3,3,5,15,5,1 ,2,1,0,0,0,0,1,0,0,0,5,9,0,1,0,0,1,0
42.800,38.600,38.200,39.600,40.100,7,6,11,11,7,1 ,2,1,0,0,0,0,1,0,0,0,3,7,0,1,0,0,0,1
25.636,36.909,.000,31.727,23.568,26,16,1,24,0,1 ,2,1,0,0,0,0,1,0,0,0,8,12,0,1,1,0,0,0
40.200,41.000,41.100,38.400,40.300,9,7,7,8,7,1 ,2,1,0,0,0,0,0,1,0,0,9,9,0,1,0,0,0,1
38.545,27.273,.000,33.182,24.750,16,30,1,24,0,1 ,2,1,0,0,0,0,0,1,0,0,8,14,0,1,1,0,0,0
35.800,34.200,32.600,32.000,33.700,7,17,24,12,15,2 ,2,1,0,0,0,0,0,1,0,0,5,13,1,0,0,1,0,0
33.091,32.000,29.182,29.636,31.182,26,24,26,26,25,2 ,2,1,0,0,0,0,0,1,0,0,3,8,1,0,0,1,0,0
37.800,39.800,35.400,38.700,38.200,12,12,21,10,14,1 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,0,0,1,0
28.182,28.909,27.000,28.545,28.455,29,28,31,26,28,1 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,1,0,0,0
40.250,34.500,34.833,36.500,36.521,7,14,13,12,0,1 ,2,0,0,1,0,0,0,0,0,1,5,13,0,1,0,0,1,0
33.700,30.300,32.700,30.200,32.100,16,26,22,28,23,3 ,2,0,0,1,0,0,0,0,0,1,5,11,1,0,0,1,0,0
21.917,19.583,19.583,20.417,20.375,32,33,32,32,1,3 ,2,0,0,1,0,1,0,0,0,0,10,15,0,1,1,0,0,0
37.636,36.727,33.455,31.636,35.000,7,9,15,17,7,3 ,2,0,0,1,0,1,0,0,0,0,8,13,0,1,0,1,0,0
40.900,42.300,42.600,40.600,41.700,10,6,10,11,9,1 ,3,0,1,0,0,1,0,0,0,0,5,10,1,0,0,0,0,1
39.300,37.900,40.900,42.100,40.200,11,13,8,5,8,1 ,3,0,1,0,0,1,0,0,0,0,6,11,1,0,0,0,0,1
38.000,39.000,38.455,39.273,38.909,12,12,9,6,10,1 ,3,0,1,0,0,1,0,0,0,0,7,12,1,0,0,0,1,0
34.900,38.000,35.800,37.800,36.800,23,18,25,19,21,3 ,1,1,0,0,0,0,0,1,0,0,5,11,0,1,0,0,1,0
37.500,38.300,38.500,38.500,38.200,16,12,15,16,16,3 ,1,1,0,0,0,0,0,1,0,0,6,12,0,1,0,0,1,0
34.500,36.900,34.800,38.100,36.400,22,21,22,18,21,3 ,1,1,0,0,0,0,0,1,0,0,4,10,0,1,0,0,1,0
42.000,37.600,38.800,39.100,39.600,3,4,3,6,3,1 ,3,0,0,1,0,0,0,0,0,1,5,10,0,1,0,0,1,0
36.700,34.300,32.800,34.500,34.600,9,21,27,22,22,2 ,3,0,0,1,0,1,0,0,0,0,5,13,1,0,0,1,0,0
34.300,33.300,31.300,32.700,33.100,15,15,20,22,18,2 ,3,0,0,1,0,1,0,0,0,0,5,12,1,0,0,1,0,0
41.400,41.300,39.000,36.700,39.700,7,8,11,19,9,0 ,2,0,0,1,0,1,0,0,0,0,6,11,0,1,0,0,1,0
38.636,37.182,37.182,35.455,37.455,7,19,18,25,15,0 ,2,0,0,1,0,1,0,0,0,0,8,13,0,1,0,0,1,0
38.273,36.545,34.909,36.364,36.818,9,21,23,24,17,1 ,2,1,0,0,0,0,1,0,0,0,8,13,0,1,0,0,1,0
39.300,37.700,40.000,38.100,38.800,11,14,12,16,12,1 ,2,1,0,0,0,0,1,0,0,0,7,11,0,1,0,0,1,0
40.600,40.800,39.200,39.300,40.100,6,9,12,13,8,3 ,2,0,0,1,0,0,0,0,0,1,6,11,1,0,0,0,0,1
41.250,40.417,41.083,40.000,40.833,2,2,4,1,2,1 ,2,0,0,1,0,0,0,0,0,1,11,15,0,1,0,0,0,1
38.091,40.545,39.909,40.091,39.818,8,4,4,5,5,1 ,2,0,0,1,0,0,0,0,0,1,7,11,0,1,0,0,1,0
36.818,34.727,36.818,35.727,36.000,16,16,21,21,18,4 ,3,0,1,0,0,0,1,0,0,0,6,14,1,0,0,0,1,0
27.636,28.455,30.818,26.545,28.455,30,28,30,29,31,4 ,3,0,1,0,0,0,1,0,0,0,8,13,1,0,1,0,0,0
37.600,36.200,38.300,38.500,37.900,15,19,11,14,13,3 ,2,0,1,0,0,0,0,0,0,1,6,11,0,1,0,0,1,0
37.545,34.909,35.727,35.000,36.000,11,17,12,19,11,3 ,2,0,1,0,0,0,0,0,0,1,6,12,0,1,0,0,1,0
31.636,35.182,29.182,32.000,32.000,22,23,24,24,1,3 ,2,0,1,0,0,0,0,0,0,1,8,14,0,1,0,1,0,0
28.545,29.818,26.818,32.364,29.545,25,24,31,28,29,3 ,2,0,1,0,0,0,0,0,0,1,8,13,0,1,1,0,0,0
41.000,40.400,41.900,42.800,41.600,6,8,4,4,5,3 ,2,0,1,0,0,0,0,0,0,1,4,9,0,1,0,0,0,1
39.727,40.455,39.455,39.182,39.818,6,6,7,9,5,2 ,2,0,0,1,0,0,0,0,0,1,8,12,0,1,0,0,1,0
42.545,44.727,45.636,42.455,44.000,7,3,3,6,4,2 ,2,0,0,1,0,0,0,0,0,1,7,11,0,1,0,0,0,1
35.364,35.455,32.545,36.455,35.091,16,20,25,15,20,1 ,2,1,0,0,0,0,0,1,0,0,7,11,1,0,0,0,1,0
31.250,34.667,33.083,26.000,32.333,26,12,17,28,21,0 ,2,0,0,1,0,0,0,0,0,1,9,15,0,1,0,1,0,0
30.091,28.364,29.273,25.636,28.455,28,29,32,32,31,1 ,2,0,0,1,0,0,0,0,0,1,7,12,1,0,1,0,0,0
34.500,39.000,37.600,38.200,37.600,22,11,14,15,15,2 ,2,0,0,1,0,0,0,0,0,1,6,11,1,0,0,0,1,0
32.273,35.818,35.273,36.091,35.000,17,8,10,9,11,2 ,2,0,0,1,0,0,0,0,0,1,8,13,1,0,0,1,0,0
37.900,35.000,37.100,36.400,36.700,18,22,23,20,22,2 ,2,0,0,1,0,0,0,0,0,1,4,9,1,0,0,0,1,0
33.417,34.417,33.667,30.167,32.917,18,17,25,24,24,6 ,2,0,0,1,0,0,0,0,0,1,9,17,1,0,0,1,0,0
35.364,35.727,35.727,35.364,35.727,14,15,11,18,14,3 ,2,0,1,0,0,0,0,0,0,1,9,13,1,0,0,0,1,0
33.182,31.818,27.273,33.636,31.727,26,27,27,28,26,3 ,2,0,1,0,0,0,0,0,0,1,7,12,1,0,0,1,0,0
35.364,35.727,35.727,35.364,35.727,14,15,11,18,14,3 ,2,0,1,0,0,0,0,0,0,1,7,13,1,0,0,0,1,0
33.583,36.167,37.500,36.583,36.083,22,10,9,11,12,1 ,3,0,0,1,0,1,0,0,0,0,11,15,0,1,0,0,1,0
40.250,41.667,39.250,38.667,40.000,7,7,8,11,8,1 ,3,0,0,1,0,1,0,0,0,0,9,13,0,1,0,0,1,0
37.000,36.900,34.900,39.400,37.100,16,23,20,13,18,2 ,2,0,0,0,1,0,0,1,0,0,6,11,0,1,0,0,1,0
36.900,38.600,35.000,39.100,37.500,21,16,25,18,17,2 ,2,0,0,0,1,0,0,1,0,0,4,9,0,1,0,0,1,0
34.800,33.200,35.900,31.900,34.000,14,19,14,18,15,2 ,2,1,0,0,0,0,0,1,0,0,5,9,1,0,0,1,0,0
36.182,35.000,.000,35.909,26.773,17,15,1,15,0,2 ,2,1,0,0,0,0,0,1,0,0,7,12,1,0,1,0,0,0
34.000,35.417,37.333,32.833,34.917,21,17,10,25,16,2 ,2,0,0,1,0,1,0,0,0,0,9,15,0,1,0,1,0,0
37.500,34.333,36.083,37.500,36.583,10,19,23,10,13,2 ,2,0,0,1,0,1,0,0,0,0,12,18,1,0,0,0,1,0
39.700,37.700,38.500,38.700,38.650,9,15,14,14,1,1 ,2,0,0,1,0,1,0,0,0,0,6,11,0,1,0,0,1,0
37.500,36.300,36.600,37.400,37.100,20,20,18,20,20,1 ,2,0,0,1,0,0,0,0,0,1,2,6,0,1,0,0,1,0
39.636,36.727,32.364,38.455,36.796,12,11,20,12,0,1 ,2,0,0,1,0,0,0,0,0,1,7,11,0,1,0,0,1,0
36.500,37.500,37.300,38.100,37.400,14,13,11,7,8,1 ,2,0,0,1,0,0,0,0,0,1,4,8,0,1,0,0,1,0
28.091,33.182,33.000,37.818,33.091,27,18,20,10,18,2 ,2,1,0,0,0,0,1,0,0,0,7,12,0,1,0,1,0,0
36.200,38.600,37.900,37.300,37.600,20,16,15,21,18,1 ,2,0,0,1,0,0,0,0,0,1,5,12,0,1,0,0,1,0
45.273,40.273,41.091,39.909,41.727,6,17,18,23,17,1 ,2,0,0,1,0,0,0,0,0,1,3,8,1,0,0,0,0,1
32.455,32.364,29.000,31.182,31.250,27,18,27,25,1,1 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,1,0,0
32.455,32.364,29.000,31.182,31.250,27,18,27,25,1,1 ,2,0,0,1,0,0,0,0,0,1,7,12,1,0,0,1,0,0
40.750,43.500,.000,42.333,31.646,8,5,1,6,0,1 ,2,1,0,0,0,0,1,0,0,0,5,14,0,1,0,1,0,0
40.750,43.500,.000,42.333,31.646,8,5,1,6,0,1 ,2,1,0,0,0,0,1,0,0,0,9,14,0,1,0,1,0,0
33.500,34.000,31.200,33.400,33.100,21,21,24,17,20,1 ,2,1,0,0,0,0,1,0,0,0,6,12,0,1,0,1,0,0
38.333,35.083,34.167,40.333,37.083,7,9,11,3,7,2 ,3,0,0,1,0,1,0,0,0,0,9,13,1,0,0,0,1,0
43.000,43.818,42.909,44.182,43.636,15,9,12,11,10,2 ,3,0,0,1,0,1,0,0,0,0,3,7,0,1,0,0,0,1
37.600,38.100,37.900,38.300,38.100,14,17,13,12,15,0 ,2,0,0,1,0,1,0,0,0,0,5,11,1,0,0,0,1,0
34.364,39.909,39.091,33.545,36.727,12,4,6,20,10,0 ,2,0,0,1,0,1,0,0,0,0,8,12,1,0,0,0,1,0
36.500,37.600,40.364,37.333,39.833,10,14,4,9,4,1 ,3,0,0,1,0,0,0,0,0,1,10,15,1,0,0,0,1,0
43.500,43.833,43.333,43.500,43.667,1,1,1,1,1,1 ,2,1,0,0,0,0,1,0,0,0,10,15,0,1,0,0,0,1
44.273,44.273,46.909,46.000,45.545,3,4,1,2,2,1 ,2,1,0,0,0,0,1,0,0,0,7,12,0,1,0,0,0,1
48.100,47.300,43.900,44.300,46.100,1,1,2,2,1,1 ,2,0,0,1,0,0,0,0,0,1,2,8,0,1,0,0,0,1
46.300,43.400,45.200,43.200,44.700,2,4,2,4,2,1 ,2,0,0,1,0,0,0,0,0,1,4,10,0,1,0,0,0,1
42.600,42.700,41.600,45.400,43.100,8,9,11,6,7,0 ,3,1,0,0,0,0,1,0,0,0,6,10,0,1,0,0,0,1
43.917,43.917,.000,44.167,33.000,2,2,1,2,0,2 ,2,0,0,1,0,0,0,0,0,1,9,14,0,1,0,1,0,0
43.700,42.600,41.600,36.300,41.100,11,9,11,19,16,2 ,2,0,0,1,0,0,0,0,0,1,2,7,0,1,0,0,0,1
45.000,45.800,46.300,45.800,45.800,3,5,3,5,5,2 ,2,0,0,1,0,0,0,0,0,1,6,11,0,1,0,0,0,1
43.091,45.727,45.727,44.818,44.841,3,2,1,2,1,2 ,2,0,0,1,0,0,0,0,0,1,8,13,0,1,0,0,0,1
43.727,42.091,38.000,36.818,40.364,3,3,4,6,4,2 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,0,0,1
42.917,42.500,.000,42.917,32.084,3,4,1,3,0,2 ,2,0,0,1,0,0,0,0,0,1,9,14,1,0,0,1,0,0
45.100,46.000,46.300,46.700,46.100,2,4,3,3,3,2 ,2,0,0,1,0,0,0,0,0,1,6,11,1,0,0,0,0,1
43.000,43.100,38.900,40.400,41.500,5,4,6,6,4,2 ,2,1,0,0,0,0,1,0,0,0,5,10,1,0,0,0,0,1
40.200,37.200,38.100,34.200,37.400,9,17,13,19,15,2 ,2,0,0,1,0,0,0,0,0,1,6,8,0,1,0,0,1,0
40.400,41.800,41.400,41.100,41.400,8,6,7,9,7,2 ,2,0,1,0,0,1,0,0,0,0,2,7,0,1,0,0,0,1
43.100,42.700,44.400,41.500,43.200,8,8,8,11,9,2 ,2,0,1,0,0,1,0,0,0,0,3,8,0,1,0,0,0,1
39.200,36.500,35.000,37.800,37.200,11,20,25,17,16,1 ,2,1,0,0,0,0,1,0,0,0,5,8,0,1,0,0,1,0
36.500,38.500,38.100,36.800,37.500,18,14,14,22,22,1 ,2,1,0,0,0,0,1,0,0,0,9,9,0,1,0,0,1,0
36.500,38.500,38.100,36.800,37.500,18,14,14,22,22,1 ,2,1,0,0,0,0,1,0,0,0,6,9,0,1,0,0,1,0
37.091,39.727,39.182,38.545,38.636,16,10,6,9,1,1 ,2,0,0,1,0,0,0,0,0,1,8,15,0,1,0,0,1,0
35.909,34.909,37.091,36.000,36.182,12,13,8,12,9,1 ,2,0,0,1,0,0,0,0,0,1,7,13,0,1,0,0,1,0
42.600,43.800,44.200,43.800,43.700,3,2,1,1,1,2 ,2,0,0,1,0,1,0,0,0,0,6,10,0,1,0,0,0,1
44.000,43.455,44.545,42.727,43.818,2,1,1,1,1,2 ,2,0,0,1,0,1,0,0,0,0,7,11,0,1,0,0,0,1
34.700,38.600,38.800,36.000,37.200,17,8,9,11,10,1 ,2,0,1,0,0,1,0,0,0,0,5,9,0,1,0,0,1,0
38.200,40.400,31.600,32.900,35.700,12,9,24,26,19,1 ,2,0,1,0,0,1,0,0,0,0,6,10,0,1,0,0,1,0
38.273,38.727,37.182,42.909,39.364,25,21,26,17,24,1 ,2,0,1,0,0,1,0,0,0,0,8,7,0,1,0,0,1,0
36.273,36.545,36.000,33.091,35.636,9,7,10,23,11,1 ,2,0,1,0,0,1,0,0,0,0,7,11,0,1,0,0,1,0
39.700,39.700,43.200,43.400,41.600,3,1,1,2,2,2 ,2,0,0,1,0,1,0,0,0,0,5,10,0,1,0,0,0,1
39.273,40.091,38.364,41.727,39.909,3,3,6,2,3,2 ,2,0,0,1,0,1,0,0,0,0,7,12,0,1,0,0,1,0
41.818,40.909,41.091,40.545,41.091,4,7,5,5,7,2 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,0,0,1
41.333,40.000,32.750,34.500,37.167,4,6,23,17,9,1 ,3,0,0,1,0,0,0,0,0,1,9,13,0,1,0,0,1,0
42.364,41.727,41.273,41.636,41.909,2,2,3,4,2,1 ,3,0,0,1,0,0,0,0,0,1,7,11,0,1,0,0,0,1
43.700,42.600,44.600,42.900,43.700,6,6,4,8,5,1 ,1,0,0,1,0,0,0,0,0,1,5,10,0,1,0,0,0,1
40.600,42.800,42.400,42.000,42.100,8,5,4,8,6,1 ,1,0,0,1,0,0,0,0,0,1,4,9,0,1,0,0,0,1
36.900,34.800,34.600,38.400,36.300,12,24,17,8,13,2 ,2,0,0,1,0,1,0,0,0,0,6,11,1,0,0,0,1,0
28.833,29.000,33.083,35.917,31.833,27,28,20,12,22,2 ,2,0,0,1,0,1,0,0,0,0,9,14,1,0,0,1,0,0
32.182,33.364,33.182,35.909,33.909,26,24,22,14,23,2 ,2,0,0,1,0,1,0,0,0,0,8,12,1,0,0,1,0,0
41.818,44.000,43.364,41.636,42.818,3,2,1,3,3,1 ,2,0,0,1,0,1,0,0,0,0,8,12,0,1,0,0,0,1
44.818,43.182,44.909,46.091,44.909,1,2,1,1,1,1 ,2,0,0,1,0,1,0,0,0,0,7,11,0,1,0,0,0,1
43.333,44.167,44.833,44.083,44.104,1,2,1,1,1,1 ,2,0,0,1,0,1,0,0,0,0,12,16,0,1,0,0,0,1
35.545,39.182,36.455,33.091,36.182,23,12,19,33,23,1 ,2,1,0,0,0,1,0,0,0,0,8,12,1,0,0,0,1,0
34.091,37.000,35.000,36.545,35.909,20,18,22,18,15,1 ,3,1,0,0,0,0,0,1,0,0,8,14,0,1,0,0,1,0
26.750,20.700,.000,24.417,17.967,27,29,1,29,0,1 ,2,1,0,0,0,0,0,1,0,0,11,18,1,0,1,0,0,0
31.250,32.500,35.917,32.333,33.167,17,20,11,24,17,1 ,2,1,0,0,0,0,0,1,0,0,9,16,1,0,0,1,0,0
33.727,34.909,34.000,35.818,34.636,22,17,17,15,19,1 ,2,1,0,0,0,0,0,1,0,0,7,13,1,0,0,1,0,0
41.750,43.500,43.833,44.667,43.667,2,1,2,1,1,1 ,2,0,0,1,0,0,0,0,0,1,10,15,0,1,0,0,0,1
39.333,39.167,39.333,39.250,39.271,12,10,11,12,1,1 ,2,0,0,1,0,0,0,0,0,1,12,16,1,0,0,0,1,0
30.417,32.667,35.083,34.167,33.333,24,22,15,22,21,1 ,2,0,1,0,0,1,0,0,0,0,10,15,1,0,0,1,0,0
27.727,30.909,24.636,28.182,28.000,31,29,36,33,29,1 ,2,0,1,0,0,1,0,0,0,0,7,11,1,0,1,0,0,0
41.667,42.750,38.917,40.167,40.917,3,2,4,6,4,1 ,2,0,0,1,0,1,0,0,0,0,10,14,0,1,0,0,0,1
38.833,40.667,40.000,39.750,40.000,5,4,4,4,4,1 ,2,0,0,1,0,1,0,0,0,0,12,16,0,1,0,0,1,0
34.364,34.182,33.455,36.273,34.818,22,18,26,19,21,1 ,2,0,0,1,0,0,0,0,0,1,6,13,1,0,0,1,0,0
33.545,31.818,33.727,37.909,34.364,24,25,20,13,23,1 ,2,1,0,0,0,0,1,0,0,0,8,14,1,0,0,1,0,0
37.273,32.000,35.000,38.636,36.000,15,20,18,12,15,1 ,2,1,0,0,0,0,1,0,0,0,7,13,1,0,0,0,1,0
36.500,34.083,31.000,34.750,34.250,13,21,26,24,21,7 ,2,0,0,1,0,0,0,0,0,1,8,14,1,0,0,1,0,0
31.818,29.455,33.091,29.273,31.000,24,27,25,28,28,7 ,2,0,0,1,0,0,0,0,0,1,7,12,1,0,0,1,0,0
38.333,36.167,36.583,34.083,36.333,7,14,14,23,14,2 ,2,0,0,1,0,0,0,0,0,1,11,15,0,1,0,0,1,0
35.333,37.333,39.667,39.083,38.083,18,7,5,6,7,2 ,2,0,0,1,0,0,0,0,0,1,9,13,0,1,0,0,1,0
38.000,38.333,37.000,38.667,38.000,14,9,14,11,13,0 ,2,0,0,1,0,0,0,0,0,1,7,15,0,1,0,0,1,0
40.400,39.800,41.100,40.500,40.450,5,10,10,10,1,0 ,2,1,0,0,0,0,1,0,0,0,6,11,1,0,0,0,0,1
41.100,38.400,37.700,41.800,39.900,11,18,23,14,16,2 ,2,0,0,1,0,0,0,0,0,1,2,7,0,1,0,0,1,0
39.500,40.300,42.000,39.500,40.400,24,19,9,20,18,2 ,2,0,0,1,0,0,0,0,0,1,3,8,0,1,0,0,0,1
29.600,31.500,35.600,34.500,33.000,25,25,10,15,20,2 ,2,0,0,1,0,0,0,0,0,1,4,9,0,1,0,1,0,0
43.455,41.000,.000,42.545,31.750,5,6,1,6,0,4 ,2,1,0,0,0,0,1,0,0,0,7,11,1,0,0,1,0,0
39.200,35.000,38.000,41.000,38.200,22,21,21,18,24,1 ,2,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,1,0
43.100,42.200,41.300,38.800,41.400,9,14,8,17,12,1 ,2,1,0,0,0,0,0,0,0,1,3,8,1,0,0,0,0,1
31.400,34.900,31.600,35.300,33.400,23,14,25,14,15,1 ,2,1,0,0,0,0,0,0,0,1,4,9,1,0,0,1,0,0
36.400,38.600,36.000,36.600,37.000,8,10,12,8,9,1 ,2,1,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,0
43.600,45.900,46.700,45.300,45.375,15,11,7,9,1,1 ,2,0,1,0,0,0,0,1,0,0,6,10,1,0,0,0,0,1
44.455,39.182,37.727,37.909,39.909,12,20,23,20,20,1 ,2,0,1,0,0,0,0,1,0,0,3,7,1,0,0,0,1,0
38.600,36.800,35.200,38.500,37.300,13,19,22,17,20,3 ,1,1,0,0,0,0,0,1,0,0,3,7,1,0,0,0,1,0
37.000,38.400,35.400,40.400,37.800,17,12,19,8,14,3 ,1,1,0,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0
40.900,41.700,44.000,43.200,42.400,16,12,2,4,7,1 ,2,0,0,1,0,0,0,0,0,1,3,7,0,1,0,0,0,1
44.000,43.600,37.000,41.000,41.600,12,13,15,12,15,1 ,2,0,0,1,0,0,0,0,0,1,1,5,0,1,0,0,0,1
40.818,37.364,36.455,32.818,37.000,23,22,24,25,25,1 ,2,0,0,1,0,0,0,0,0,1,3,8,1,0,0,0,1,0
45.800,42.000,42.200,45.600,44.000,10,13,16,12,13,2 ,2,1,0,0,0,0,0,1,0,0,2,6,0,1,0,0,0,1
45.909,38.455,40.818,41.364,41.636,6,18,14,12,14,2 ,2,1,0,0,0,0,0,1,0,0,3,7,0,1,0,0,0,1
41.800,42.400,43.500,40.600,42.300,8,6,5,11,7,2 ,2,1,0,0,0,0,0,1,0,0,3,8,0,1,0,0,0,1
37.455,31.909,.000,34.909,26.068,19,23,1,24,0,2 ,2,1,0,0,0,0,0,1,0,0,7,11,0,1,1,0,0,0
31.700,29.900,.000,30.900,23.125,30,26,1,31,0,2 ,2,1,0,0,0,0,0,0,0,1,6,12,0,1,1,0,0,0
40.800,42.400,39.800,42.600,41.500,26,23,27,23,25,0 ,2,1,0,0,0,0,0,1,0,0,2,6,1,0,0,0,0,1
42.600,40.000,37.700,40.700,40.400,18,21,23,17,21,1 ,2,0,0,1,0,0,0,1,0,0,2,7,1,0,0,0,0,1
33.000,33.000,34.400,32.800,33.200,10,13,18,14,22,1 ,2,0,0,1,0,0,0,1,0,0,1,5,1,0,0,1,0,0
35.273,32.818,.000,34.273,25.591,21,19,1,17,0,1 ,2,0,0,1,0,1,0,0,0,0,7,11,0,1,1,0,0,0
36.400,37.900,41.100,38.500,38.475,23,26,24,25,1,2 ,2,0,0,1,0,1,0,0,0,0,6,11,0,1,0,0,1,0
41.100,40.500,40.500,44.500,41.800,19,18,21,14,19,2 ,2,0,0,1,0,1,0,0,0,0,2,6,1,0,0,0,0,1
45.727,40.182,39.636,40.000,41.636,8,12,19,16,14,2 ,2,0,0,1,0,1,0,0,0,0,3,7,1,0,0,0,0,1
