
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
7 ,36.600,38.400,36.000,37.200,14,12,18,16,18,1 ,2,0,0,1,0,1,0,0,0,0,0,1,6,1,0
6 ,40.000,37.100,39.200,38.500,10,14,11,15,12,2 ,2,1,0,0,0,1,0,0,0,0,0,2,7,0,1
6 ,45.400,41.800,40.800,.000,18,21,22,20,1,2 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
6 ,39.000,35.000,36.800,36.800,12,21,21,19,17,1 ,2,0,0,1,0,0,0,0,1,0,0,1,5,0,1
7 ,30.000,30.000,34.500,.000,23,23,23,26,1,1 ,2,0,0,1,0,1,0,0,0,0,0,3,7,0,1
1 ,43.091,44.364,45.364,44.455,10,5,5,9,6,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,1,0
2 ,45.900,46.000,46.600,.000,4,12,10,6,1,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,0,1
2 ,43.300,45.800,46.900,.000,9,14,8,9,1,1 ,2,0,0,1,0,1,0,0,0,0,0,4,10,0,1
2 ,48.000,48.364,48.182,48.455,3,1,3,1,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,0,1
2 ,47.400,48.000,47.400,.000,3,3,6,3,1,1 ,2,1,0,0,0,0,1,0,0,0,0,4,9,0,1
3 ,25.800,18.000,.000,.000,29,29,1,30,0,2 ,2,1,0,0,0,0,0,0,1,0,0,5,10,1,0
3 ,38.800,40.100,38.600,.000,26,25,26,26,1,2 ,2,1,0,0,0,0,0,0,1,0,0,3,9,1,0
1 ,46.800,45.800,.000,.000,6,12,1,12,0,2 ,2,0,1,0,0,0,0,1,0,0,0,5,10,0,1
2 ,45.545,43.091,42.455,43.364,13,14,19,17,13,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,1,0
2 ,40.000,47.600,50.000,47.000,6,3,1,1,4,1 ,2,1,0,0,0,0,1,0,0,0,0,1,6,1,0
3 ,45.400,44.800,.000,.000,13,15,1,15,0,5 ,2,0,0,1,0,1,0,0,0,0,0,5,10,1,0
3 ,33.818,34.636,36.273,35.000,27,27,26,28,27,5 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
3 ,41.000,43.500,43.300,.000,21,20,20,21,1,5 ,2,0,0,1,0,1,0,0,0,0,0,3,9,1,0
1 ,30.222,32.500,31.600,31.800,23,23,23,23,24,5 ,2,0,0,1,0,1,0,0,0,0,0,2,6,1,0
2 ,45.500,46.700,.000,.000,13,11,1,10,0,3 ,2,0,0,1,0,0,0,0,1,0,0,4,10,0,1
3 ,50.000,46.000,45.900,46.800,1,5,8,5,5,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
3 ,42.400,45.600,48.000,.000,16,12,2,9,1,1 ,2,0,0,1,0,1,0,0,0,0,0,3,9,1,0
3 ,40.700,44.200,.000,.000,21,17,1,21,0,0 ,2,0,0,1,0,1,0,0,0,0,0,5,9,1,0
3 ,42.000,44.500,47.900,.000,18,15,3,14,1,0 ,2,0,0,1,0,1,0,0,0,0,0,4,8,1,0
2 ,44.909,43.545,40.636,43.273,14,12,21,13,14,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
7 ,41.000,36.300,.000,.000,14,22,1,18,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,1,0
3 ,26.750,22.083,.000,.000,23,25,1,26,0,0 ,2,1,0,0,0,0,1,0,0,0,1,10,15,1,0
3 ,31.833,35.417,32.250,32.250,21,13,23,24,26,0 ,2,1,0,0,0,0,1,0,0,0,0,9,13,1,0
3 ,43.364,44.091,43.909,43.727,3,1,1,3,2,3 ,3,1,0,0,0,0,0,0,0,1,0,8,13,0,1
4 ,28.364,33.364,31.545,32.364,23,11,23,10,16,1 ,2,0,0,1,0,0,0,0,1,0,1,8,14,1,0
1 ,34.273,32.091,34.000,34.000,18,16,15,19,16,1 ,2,0,1,0,0,0,0,0,1,0,0,7,14,1,0
2 ,40.333,42.417,.000,.000,12,8,1,9,0,1 ,2,1,0,0,0,0,1,0,0,0,0,11,16,0,1
1 ,38.583,42.750,40.000,40.667,6,3,4,4,4,1 ,2,1,0,0,0,0,1,0,0,0,0,9,14,0,1
1 ,41.000,41.909,39.636,40.273,5,5,6,11,5,1 ,2,1,0,0,0,0,1,0,0,0,0,8,13,0,1
3 ,31.909,31.091,31.091,31.545,30,32,29,31,31,1 ,3,0,1,0,0,0,1,0,0,0,0,7,12,1,0
3 ,33.727,33.818,34.182,33.000,21,17,18,27,21,1 ,2,0,1,0,0,0,0,0,1,0,1,7,12,0,1
2 ,47.700,42.300,41.900,43.800,3,15,13,8,11,5 ,2,0,0,1,0,0,0,0,1,0,0,2,6,0,1
7 ,40.273,40.909,44.636,.000,11,8,4,8,0,1 ,2,1,0,0,0,0,0,1,0,0,0,7,12,1,0
6 ,47.400,40.300,38.200,.000,11,24,25,22,1,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
6 ,39.000,35.400,35.000,36.400,12,19,24,18,18,1 ,2,1,0,0,0,0,1,0,0,0,1,1,6,0,1
6 ,33.700,32.600,41.000,.000,23,28,21,27,1,0 ,2,1,0,0,0,0,1,0,0,0,0,3,8,1,0
6 ,41.000,38.000,38.400,38.600,6,15,16,15,12,0 ,2,1,0,0,0,0,1,0,0,0,0,1,6,1,0
6 ,44.200,45.800,.000,.000,7,7,1,8,0,5 ,2,0,0,1,0,0,0,0,1,0,0,4,8,0,1
2 ,41.900,42.100,.000,.000,20,21,1,21,0,1 ,2,0,0,0,1,0,0,1,0,0,0,4,8,0,1
6 ,46.500,46.800,46.000,.000,2,2,8,3,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
6 ,40.800,43.600,42.800,42.200,7,7,7,3,6,1 ,2,0,0,1,0,1,0,0,0,0,0,1,5,0,1
6 ,39.200,41.400,43.300,41.400,13,5,2,4,5,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
6 ,48.000,46.200,45.000,.000,8,9,15,11,1,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
6 ,42.400,42.800,42.800,42.400,3,9,7,4,5,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
1 ,40.700,40.000,41.300,41.000,18,21,13,14,13,1 ,2,0,1,0,0,0,0,0,1,0,0,2,7,0,1
1 ,46.600,40.000,43.600,44.600,9,16,12,5,11,1 ,2,0,1,0,0,0,0,0,1,0,0,1,6,0,1
1 ,46.000,44.000,45.400,46.000,11,9,9,4,8,1 ,2,0,1,0,0,1,0,0,0,0,0,1,5,0,1
3 ,41.200,20.200,.000,.000,18,24,1,22,0,1 ,2,1,0,0,0,0,1,0,0,0,1,3,9,1,0
1 ,44.400,42.800,38.100,41.800,11,15,20,16,12,1 ,2,0,1,0,0,0,0,1,0,0,0,2,6,0,1
1 ,48.700,48.700,.000,.000,1,1,1,1,0,2 ,2,0,0,0,1,0,0,0,1,0,0,4,9,0,1
1 ,45.100,46.400,47.700,.000,8,3,4,3,1,2 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
1 ,41.500,43.600,43.200,.000,14,10,15,8,1,1 ,2,1,0,0,0,0,0,1,0,0,0,3,7,1,0
2 ,46.300,43.600,.000,.000,9,17,1,13,0,1 ,2,0,1,0,0,0,0,0,1,0,0,4,8,0,1
2 ,40.700,38.000,38.500,39.600,20,19,19,20,19,1 ,2,0,0,1,0,0,0,0,1,0,0,2,6,0,1
2 ,37.000,36.900,36.800,.000,24,21,21,22,1,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,0,1
2 ,46.800,48.100,.000,.000,6,5,1,5,0,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,0,1
2 ,41.800,46.600,.000,.000,21,12,1,15,0,1 ,2,0,1,0,0,0,0,0,1,0,0,4,9,0,1
2 ,36.600,29.700,26.500,.000,25,26,26,29,1,1 ,2,0,1,0,0,0,1,0,0,0,0,3,8,1,0
2 ,38.000,34.200,40.000,39.000,5,16,7,8,13,1 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
1 ,43.100,46.000,.000,.000,23,16,1,20,0,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,1,0
2 ,36.500,32.700,24.500,.000,26,25,29,27,1,1 ,2,1,0,0,0,0,0,1,0,0,0,3,7,1,0
1 ,33.000,34.000,33.700,32.200,29,29,27,29,27,1 ,2,1,0,0,0,0,1,0,0,0,1,2,6,0,1
2 ,35.000,32.000,32.000,32.400,9,22,14,13,23,1 ,2,1,0,0,0,0,1,0,0,0,0,1,5,0,1
2 ,44.500,40.800,42.700,42.900,5,12,5,9,10,1 ,2,0,1,0,0,0,0,0,0,1,0,2,7,1,0
1 ,47.800,45.000,43.400,45.800,6,6,13,5,9,1 ,2,0,1,0,0,0,0,0,0,1,0,1,6,1,0
2 ,46.400,28.100,.000,.000,10,28,1,23,0,1 ,2,0,1,0,0,0,0,0,1,0,0,5,9,1,0
2 ,42.500,39.500,36.700,39.800,22,23,24,21,23,1 ,2,0,1,0,0,0,0,0,1,0,0,2,6,1,0
1 ,21.300,18.000,.000,.000,27,24,1,25,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,1,0
2 ,46.600,48.000,.000,.000,9,3,1,6,0,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
1 ,42.636,42.545,41.636,42.000,11,10,16,21,16,0 ,3,1,0,0,0,0,1,0,0,0,0,3,8,1,0
3 ,44.111,41.778,45.200,43.800,18,15,11,7,15,2 ,2,0,1,0,0,0,0,0,1,0,0,2,6,0,1
1 ,38.100,43.500,.000,.000,26,19,1,24,0,2 ,2,0,1,0,0,0,0,0,1,0,0,6,9,0,1
3 ,44.600,43.600,44.800,.000,6,19,16,15,1,2 ,2,0,1,0,0,0,0,0,1,0,0,3,8,0,1
3 ,44.600,43.600,44.800,.000,6,19,16,15,1,2 ,2,0,1,0,0,0,0,0,1,0,0,4,8,0,1
2 ,49.700,49.500,48.700,49.300,2,3,3,3,2,1 ,2,1,0,0,0,0,1,0,0,0,0,2,6,0,1
2 ,43.273,41.545,41.545,42.000,18,16,20,19,16,1 ,2,0,0,1,0,0,0,0,1,0,1,3,7,1,0
6 ,40.900,43.000,39.000,.000,7,5,13,6,1,2 ,2,1,0,0,0,0,1,0,0,0,0,6,11,0,1
6 ,39.900,35.500,37.500,37.300,2,14,9,11,7,2 ,2,1,0,0,0,0,1,0,0,0,0,4,9,0,1
6 ,31.200,33.400,39.100,33.700,23,22,3,22,15,0 ,2,1,0,0,0,0,0,1,0,0,0,5,9,1,0
1 ,37.300,41.300,42.300,40.800,20,9,14,9,13,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,1,0
2 ,37.545,27.455,.000,.000,16,24,1,20,0,1 ,2,0,0,1,0,0,0,0,1,0,0,7,11,1,0
2 ,36.200,41.000,37.200,39.200,22,14,21,11,20,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,1,0
1 ,44.455,45.636,.000,.000,9,8,1,7,0,1 ,2,0,1,0,0,1,0,0,0,0,0,7,13,0,1
1 ,42.300,45.900,46.200,45.100,9,4,3,5,5,1 ,2,0,1,0,0,1,0,0,0,0,0,4,10,0,1
4 ,45.300,.000,.000,.000,8,1,1,8,0,1 ,1,1,0,0,0,0,0,1,0,0,1,8,11,0,1
1 ,45.200,45.700,45.000,45.100,4,5,5,6,5,1 ,1,1,0,0,0,0,0,1,0,0,0,4,8,0,1
4 ,36.100,29.818,32.545,.000,18,23,22,20,1,1 ,2,1,0,0,0,0,1,0,0,0,0,8,12,0,1
2 ,36.900,36.300,36.900,37.600,24,25,25,11,21,1 ,2,1,0,0,0,0,0,1,0,0,1,5,10,0,1
4 ,41.909,40.455,.000,.000,8,11,1,8,0,2 ,2,1,0,0,0,0,1,0,0,0,0,8,13,0,1
4 ,40.667,37.833,.000,.000,7,8,1,8,0,1 ,2,0,0,1,0,0,0,0,1,0,0,9,15,0,1
4 ,38.364,38.182,32.818,.000,9,8,18,12,1,1 ,2,0,1,0,0,0,0,0,1,0,0,8,13,0,1
3 ,40.545,39.455,39.818,39.818,8,10,4,5,7,1 ,2,0,1,0,0,0,0,0,1,0,0,7,12,0,1
3 ,38.900,41.000,40.000,40.000,12,7,12,6,8,1 ,2,0,1,0,0,0,0,0,1,0,0,6,10,0,1
1 ,36.727,38.818,38.091,.000,17,14,9,13,1,1 ,2,0,1,0,0,0,0,0,1,0,0,8,12,0,1
1 ,39.700,38.800,37.700,39.400,9,17,24,13,14,0 ,2,1,0,0,0,0,0,1,0,0,0,6,11,0,1
1 ,38.700,42.900,42.700,41.600,14,8,9,12,10,1 ,2,0,1,0,0,0,0,0,1,0,0,6,10,0,1
3 ,32.300,34.600,34.200,32.800,25,24,24,28,24,1 ,2,0,1,0,0,0,0,0,1,0,1,6,13,1,0
1 ,47.500,47.900,.000,.000,3,3,1,2,0,1 ,2,0,1,0,0,1,0,0,0,0,0,6,10,1,0
7 ,39.100,33.000,.000,.000,16,25,1,26,0,1 ,2,1,0,0,0,0,0,1,0,0,0,5,10,0,1
7 ,41.500,39.500,39.900,40.100,4,4,4,4,4,1 ,2,1,0,0,0,0,0,1,0,0,0,2,7,0,1
7 ,40.600,38.300,35.000,.000,7,17,16,15,1,1 ,2,1,0,0,0,0,0,1,0,0,0,4,9,0,1
1 ,33.556,33.700,27.100,30.800,21,21,24,25,25,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
3 ,41.182,39.909,43.182,40.818,16,17,13,22,16,1 ,2,0,1,0,0,0,0,0,1,0,0,3,9,0,1
2 ,49.600,48.600,46.800,48.300,3,7,9,4,6,2 ,2,0,1,0,0,0,0,0,1,0,0,2,7,1,0
2 ,42.400,35.900,.000,.000,19,25,1,19,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,9,0,1
3 ,38.700,47.500,44.889,.000,27,3,15,17,1,1 ,2,0,0,1,0,0,1,0,0,0,0,3,8,1,0
7 ,45.909,40.636,.000,.000,2,4,1,2,0,2 ,2,0,0,1,0,0,0,0,1,0,0,7,11,0,1
6 ,35.909,36.909,.000,.000,10,12,1,11,0,0 ,2,1,0,0,0,0,1,0,0,0,0,8,11,1,0
6 ,42.909,36.818,.000,.000,6,14,1,8,0,0 ,2,1,0,0,0,0,0,1,0,0,0,7,11,1,0
7 ,42.000,43.300,.000,.000,9,6,1,8,0,1 ,2,0,1,0,0,0,0,0,1,0,0,6,10,1,0
3 ,34.200,37.400,34.100,35.200,23,18,25,26,22,1 ,2,0,1,0,0,0,0,0,1,0,0,3,9,0,1
1 ,36.300,39.400,40.400,38.400,23,15,12,18,19,1 ,2,0,1,0,0,0,1,0,0,0,0,5,10,1,0
4 ,30.818,39.727,.000,.000,26,18,1,24,0,1 ,2,0,1,0,0,0,1,0,0,0,0,8,12,1,0
1 ,39.300,39.700,40.700,40.400,2,7,4,4,5,1 ,2,0,1,0,0,0,0,0,1,0,0,6,10,1,0
3 ,38.000,38.500,40.000,39.300,7,10,5,8,10,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,1,0
1 ,38.000,38.500,40.000,39.300,7,10,5,8,10,1 ,2,1,0,0,0,0,1,0,0,0,0,6,10,1,0
3 ,38.400,48.100,46.200,.000,25,2,8,13,1,1 ,2,1,0,0,0,0,1,0,0,0,0,6,11,1,0
2 ,41.000,36.400,34.500,36.700,11,24,30,25,25,1 ,2,1,0,0,0,0,0,0,1,0,0,5,9,1,0
4 ,38.182,39.182,.000,.000,17,15,1,16,0,1 ,2,0,1,0,0,0,0,0,1,0,0,8,13,1,0
7 ,36.600,35.700,33.700,35.000,14,15,18,19,15,1 ,2,0,1,0,0,0,0,0,1,0,0,6,11,0,1
7 ,32.818,33.727,26.364,.000,21,18,26,20,0,1 ,2,0,1,0,0,0,0,0,1,0,0,7,12,0,1
1 ,36.100,29.818,32.545,.000,18,23,22,20,1,1 ,2,1,0,0,0,0,1,0,0,0,0,7,12,0,1
2 ,38.600,38.800,41.400,40.400,18,17,9,8,10,2 ,2,1,0,0,0,0,1,0,0,0,0,5,9,0,1
2 ,37.455,42.000,39.000,.000,20,8,10,13,1,2 ,2,1,0,0,0,0,1,0,0,0,0,7,11,0,1
2 ,37.900,41.818,45.364,.000,17,10,2,6,1,1 ,2,0,1,0,0,1,0,0,0,0,0,7,12,0,1
2 ,38.818,35.909,.000,.000,8,13,1,9,0,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
2 ,33.300,.000,.000,33.300,23,1,1,1,23,1 ,2,1,0,0,0,0,1,0,0,0,1,6,11,0,1
2 ,44.000,45.000,47.100,45.700,4,3,3,3,3,1 ,2,0,0,1,0,0,0,0,1,0,0,6,12,0,1
4 ,44.000,42.091,41.000,42.000,1,4,1,1,1,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
1 ,42.500,41.500,41.000,42.400,5,10,8,5,6,1 ,2,1,0,0,0,0,0,1,0,0,0,4,9,1,0
7 ,39.400,38.800,37.100,38.100,8,13,17,21,19,1 ,2,1,0,0,0,0,1,0,0,0,0,9,10,1,0
3 ,39.400,38.800,37.100,38.100,8,13,17,21,19,1 ,2,1,0,0,0,0,1,0,0,0,0,4,10,1,0
3 ,39.333,36.667,41.417,40.083,8,8,3,3,6,1 ,2,0,1,0,0,1,0,0,0,0,0,9,14,0,1
3 ,35.500,38.500,37.167,37.500,13,8,10,18,10,1 ,2,0,0,1,0,0,0,0,1,0,0,12,16,0,1
2 ,34.750,32.167,34.667,34.500,20,22,20,21,19,2 ,2,0,0,1,0,1,0,0,0,0,0,11,17,1,0
3 ,36.667,38.000,35.083,.000,17,12,19,19,1,2 ,2,0,0,1,0,1,0,0,0,0,0,12,18,1,0
4 ,37.583,34.583,35.750,.000,12,13,10,14,0,1 ,2,0,0,1,0,1,0,0,0,0,0,5,12,1,0
7 ,37.583,34.583,35.750,.000,12,13,10,14,0,1 ,2,0,0,1,0,1,0,0,0,0,0,9,12,1,0
7 ,33.455,33.455,33.364,33.909,15,16,17,12,13,1 ,2,0,0,1,0,1,0,0,0,0,0,8,11,1,0
2 ,33.417,29.167,30.917,.000,24,27,26,27,1,1 ,2,0,0,1,0,0,1,0,0,0,0,11,16,1,0
7 ,32.900,37.000,37.900,36.900,20,10,8,6,9,2 ,2,1,0,0,0,0,1,0,0,0,1,6,11,1,0
7 ,43.500,45.700,41.400,43.400,8,10,7,9,7,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
7 ,34.500,37.000,38.400,37.200,14,11,7,5,8,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,1,0
7 ,43.300,39.000,.000,.000,11,19,1,14,0,2 ,2,1,0,0,0,0,0,0,1,0,0,5,11,0,1
7 ,42.100,45.500,45.800,.000,3,2,2,3,1,2 ,2,1,0,0,0,0,0,0,1,0,0,4,10,0,1
3 ,37.250,38.250,.000,.000,6,6,1,7,0,4 ,2,1,0,0,0,0,1,0,0,0,0,11,15,0,1
7 ,37.583,38.750,37.167,36.417,9,5,6,19,7,4 ,2,1,0,0,0,0,1,0,0,0,0,9,13,0,1
4 ,38.333,35.500,35.583,36.500,6,15,12,12,12,1 ,2,0,0,1,0,1,0,0,0,0,0,7,16,0,1
7 ,32.182,33.545,33.636,33.818,24,21,22,16,19,1 ,2,1,0,0,0,0,1,0,0,0,0,7,12,0,1
6 ,41.100,40.900,39.700,40.700,10,12,14,12,12,1 ,2,0,1,0,0,0,0,0,1,0,0,3,7,0,1
1 ,46.200,48.000,.000,.000,9,9,1,9,0,1 ,2,1,0,0,0,0,1,0,0,0,0,6,10,0,1
1 ,40.182,40.364,41.727,41.091,15,14,9,8,11,1 ,2,1,0,0,0,0,1,0,0,0,0,3,7,0,1
1 ,34.600,38.400,43.800,39.500,25,21,8,12,17,1 ,2,1,0,0,0,0,1,0,0,0,0,4,8,0,1
2 ,38.727,35.000,37.091,36.818,25,24,27,26,23,1 ,2,1,0,0,0,0,1,0,0,0,0,3,9,1,0
2 ,37.273,38.455,39.818,38.545,22,23,15,21,18,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
1 ,41.400,43.600,.000,.000,23,18,1,21,0,1 ,2,0,0,1,0,0,0,0,1,0,0,6,11,1,0
1 ,45.100,45.000,42.600,44.700,1,3,5,2,3,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,0,1
3 ,37.909,37.909,36.364,36.364,14,13,12,17,15,1 ,2,0,0,1,0,1,0,0,0,0,0,7,12,1,0
1 ,31.182,35.545,33.182,34.000,22,15,23,19,21,1 ,2,0,0,1,0,1,0,0,0,0,0,8,14,0,1
6 ,39.100,34.800,37.200,37.200,7,20,8,7,7,1 ,2,0,0,1,0,1,0,0,0,0,0,5,10,1,0
2 ,45.000,45.100,42.800,44.700,2,2,4,1,1,2 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
2 ,43.000,43.700,41.900,43.400,11,7,8,4,8,3 ,2,0,0,1,0,1,0,0,0,0,0,2,6,1,0
2 ,40.000,40.000,50.000,44.200,4,8,1,5,7,3 ,2,0,0,1,0,1,0,0,0,0,0,1,5,1,0
7 ,42.000,41.800,42.800,.000,5,9,9,8,1,3 ,2,0,0,1,0,0,0,1,0,0,0,3,8,0,1
6 ,40.400,44.000,41.400,41.800,9,5,10,5,7,2 ,2,1,0,0,0,1,0,0,0,0,0,1,6,0,1
7 ,33.500,32.500,35.000,.000,20,21,22,24,1,1 ,2,1,0,0,0,0,0,1,0,0,0,3,8,1,0
2 ,39.000,36.600,41.000,39.700,23,25,13,15,18,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
2 ,33.000,29.333,32.000,.000,30,28,25,26,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,1,0
3 ,43.600,47.000,.000,.000,16,10,1,13,0,1 ,2,1,0,0,0,0,0,1,0,0,0,3,8,1,0
1 ,42.800,42.800,43.500,.000,16,18,15,19,1,1 ,2,1,0,0,0,0,0,1,0,0,0,1,7,1,0
2 ,35.900,26.250,26.300,.000,27,29,27,30,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,0,1
2 ,38.000,34.600,38.000,38.200,5,14,10,8,16,1 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
1 ,47.200,47.100,.000,.000,8,12,1,10,0,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,0,1
6 ,34.600,33.800,.000,.000,25,1,1,25,0,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
7 ,36.300,37.600,39.500,.000,18,18,17,20,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,7,1,0
6 ,47.900,46.400,45.900,.000,9,8,10,10,1,2 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
6 ,37.600,39.200,37.900,37.700,16,10,16,20,14,3 ,2,1,0,0,0,0,0,0,1,0,0,2,6,1,0
6 ,43.300,41.500,36.200,.000,19,22,26,26,1,3 ,2,1,0,0,0,0,0,0,1,0,0,3,7,1,0
6 ,50.000,48.600,47.100,.000,1,5,6,4,1,3 ,2,0,0,0,1,0,1,0,0,0,0,3,8,1,0
7 ,38.500,40.700,.000,.000,16,12,1,13,0,1 ,2,0,0,1,0,1,0,0,0,0,0,4,8,0,1
1 ,41.100,42.800,44.000,.000,14,16,13,17,1,1 ,2,0,1,0,0,0,0,1,0,0,0,2,7,0,1
7 ,36.500,35.200,36.400,.000,22,18,17,20,1,1 ,2,0,0,1,0,1,0,0,0,0,0,6,11,0,1
2 ,42.800,46.500,46.300,.000,10,10,13,11,1,0 ,2,1,0,0,0,0,1,0,0,0,0,4,8,1,0
1 ,45.100,43.500,.000,.000,16,18,1,17,0,1 ,2,0,0,1,0,0,0,0,1,0,0,5,9,1,0
1 ,41.100,45.300,44.800,.000,19,15,15,19,1,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,1,0
1 ,41.900,43.300,.000,.000,21,19,1,18,0,1 ,2,0,1,0,0,0,0,0,1,0,0,5,10,1,0
2 ,47.900,48.500,48.500,47.500,10,8,4,9,8,1 ,2,0,0,1,0,1,0,0,0,0,0,2,8,0,1
1 ,45.300,47.100,45.100,.000,6,6,14,10,1,0 ,3,1,0,0,0,0,1,0,0,0,0,4,9,1,0
3 ,38.182,38.727,40.364,39.182,22,20,20,23,20,1 ,2,1,0,0,0,0,0,0,1,0,0,3,9,1,0
3 ,40.800,40.700,39.700,.000,22,24,24,24,1,1 ,2,1,0,0,0,0,0,0,1,0,0,3,10,1,0
3 ,40.800,40.700,39.700,.000,22,24,24,24,1,1 ,2,1,0,0,0,0,0,0,1,0,0,4,10,1,0
3 ,43.200,46.800,46.900,.000,13,6,7,9,1,1 ,2,0,1,0,0,0,0,0,1,0,0,3,10,0,1
2 ,36.727,39.455,.000,.000,13,7,1,8,0,1 ,2,0,0,1,0,1,0,0,0,0,0,8,13,0,1
7 ,42.833,38.917,35.417,.000,4,7,11,8,0,1 ,2,0,0,1,0,1,0,0,0,0,0,9,14,1,0
7 ,33.545,36.909,37.818,36.909,14,9,8,3,8,1 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
1 ,47.600,48.300,.000,.000,4,3,1,2,0,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
6 ,31.400,32.500,29.700,30.500,24,21,26,29,24,1 ,2,0,0,1,0,0,1,0,0,0,0,6,10,1,0
6 ,39.182,31.364,.000,.000,10,20,1,16,0,1 ,2,0,0,1,0,0,1,0,0,0,0,7,12,1,0
1 ,38.917,34.417,42.583,.000,13,16,7,14,1,2 ,2,1,0,0,0,0,1,0,0,0,0,11,16,0,1
6 ,38.083,37.583,38.583,39.000,14,12,7,5,9,2 ,2,0,0,1,0,1,0,0,0,0,0,9,15,1,0
7 ,38.200,38.400,41.300,39.500,7,5,2,3,4,3 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
6 ,41.000,42.636,42.636,41.818,3,1,3,2,1,1 ,2,0,0,1,0,0,0,0,1,0,0,7,11,0,1
6 ,39.800,36.700,37.700,38.100,10,20,10,12,11,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,0,1
6 ,32.600,33.900,32.600,33.900,20,16,20,10,18,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,0,1
1 ,37.833,35.750,35.000,.000,9,15,16,14,1,1 ,2,0,0,1,0,0,0,0,1,0,0,9,14,1,0
4 ,32.273,36.182,36.273,35.455,22,12,11,11,13,1 ,2,0,0,1,0,0,0,0,1,0,0,6,12,1,0
5 ,43.364,42.091,43.000,42.273,1,2,3,2,1,1 ,2,0,0,1,0,0,0,0,1,0,0,7,12,0,1
5 ,34.091,37.727,38.455,36.455,16,8,7,21,9,1 ,2,0,0,1,0,1,0,0,0,0,0,7,12,0,1
2 ,28.545,28.364,33.000,30.909,32,27,15,19,24,1 ,2,1,0,0,0,0,1,0,0,0,1,7,13,1,0
2 ,36.333,42.917,43.333,.000,22,9,5,12,1,1 ,1,0,0,1,0,0,0,0,1,0,0,9,13,0,1
5 ,38.000,40.091,44.182,41.273,7,4,2,1,2,1 ,1,0,0,1,0,0,0,0,1,0,0,7,11,0,1
3 ,38.833,39.750,43.750,.000,10,9,8,10,1,1 ,2,0,0,1,0,1,0,0,0,0,0,9,13,0,1
2 ,35.909,35.182,32.818,34.273,6,9,18,27,12,1 ,2,0,0,1,0,1,0,0,0,0,0,8,12,0,1
